user_id,pais,moneda,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,descripcion,valor,categoria,fecha,tipo_texto
16,AR,ARS,190165,38,Baja,deb aut edet tucuman,31115,servicios,2026-01-19,cartola
16,AR,ARS,190165,38,Baja,pago ferreteria el puente,18641,vivienda,2026-01-14,natural
16,AR,ARS,190165,38,Baja,compra en la mezzetta,34645,alimentacion,2026-01-24,natural
16,AR,ARS,190165,38,Baja,grido helados compra,4093,alimentacion,2026-01-29,cartola
16,AR,ARS,190165,38,Baja,compra en fiambreria el galpon,19529,alimentacion,2026-01-03,natural
16,AR,ARS,190165,38,Baja,pago provincia net,58623,servicios,2026-01-11,natural
16,AR,ARS,190165,38,Baja,mercadopago*elpuente,16297,vivienda,2026-01-28,cartola
16,AR,ARS,190165,38,Baja,peaje parque avellaneda,3128,transporte,2026-01-24,cartola
16,AR,ARS,190165,38,Baja,mp*spotify argentina,8505,streaming,2026-01-15,cartola
16,AR,ARS,190165,38,Baja,compra en diagnostico maipu,21947,salud,2026-01-17,natural
16,AR,ARS,190165,38,Baja,flow telecom compra,19978,servicios,2026-01-06,cartola
16,AR,ARS,190165,38,Baja,pago en vea,8817,alimentacion,2026-01-06,natural
16,AR,ARS,190165,38,Baja,deb aut aguas cordobesas,54729,servicios,2026-01-18,cartola
16,AR,ARS,190165,38,Baja,mp*spotify argentina,6351,streaming,2026-01-12,cartola
16,AR,ARS,190165,38,Baja,sanatorio finochietto,62781,salud,2026-01-05,cartola
16,AR,ARS,190165,38,Baja,compra en la continental,9104,alimentacion,2026-01-18,natural
16,AR,ARS,190165,38,Baja,pago en persicco,33262,alimentacion,2026-01-19,natural
16,AR,ARS,190165,38,Baja,suscripcion a spotify argentina,7186,streaming,2026-01-15,natural
16,AR,ARS,190165,38,Baja,pago movistar hogar argentina,18025,servicios,2026-01-25,natural
16,AR,ARS,190165,38,Baja,peaje dock sud acc,1958,transporte,2026-01-07,cartola
16,AR,ARS,190165,38,Baja,pago camuzzi gas pampeana,49654,servicios,2026-01-17,natural
16,AR,ARS,190165,38,Baja,carga bencina en peaje pacheco,5318,transporte,2026-01-03,natural
16,AR,ARS,190165,38,Baja,deb aut edet tucuman,42801,servicios,2026-01-05,cartola
16,AR,ARS,190165,38,Baja,pago en grido helados,23765,alimentacion,2026-01-02,natural
16,AR,ARS,190165,38,Baja,cabify compra,20746,transporte,2026-01-08,cartola
16,AR,ARS,190165,38,Baja,pago libreria yenny,20303,educacion,2026-01-09,natural
16,AR,ARS,190165,38,Baja,peaje samborombon aubasa,6126,transporte,2026-01-27,cartola
17,AR,ARS,291294,63,Alta,sodimac s.a. compra,53232,vivienda,2026-01-11,cartola
17,AR,ARS,291294,63,Alta,bonafide compra,14815,alimentacion,2026-01-14,cartola
17,AR,ARS,291294,63,Alta,pago ferreteria industrial,61202,vivienda,2026-01-24,natural
17,AR,ARS,291294,63,Alta,suscripcion a teatro colon,63383,ocio,2026-01-18,natural
17,AR,ARS,291294,63,Alta,pago aysa,6552,servicios,2026-01-17,natural
17,AR,ARS,291294,63,Alta,utn cuotas academicas,58026,educacion,2026-01-23,cartola
17,AR,ARS,291294,63,Alta,pago administracion san martin,37227,vivienda,2026-01-08,natural
17,AR,ARS,291294,63,Alta,pago edet tucuman,33463,servicios,2026-01-18,natural
17,AR,ARS,291294,63,Alta,pago expensas online,88588,vivienda,2026-01-16,natural
17,AR,ARS,291294,63,Alta,pagomiscuentas debito,40121,servicios,2026-01-29,cartola
17,AR,ARS,291294,63,Alta,edesur pago directo,99505,servicios,2026-01-08,cartola
17,AR,ARS,291294,63,Alta,pago stock center,37975,otros,2026-01-05,natural
17,AR,ARS,291294,63,Alta,pago aysa,55221,servicios,2026-01-17,natural
17,AR,ARS,291294,63,Alta,compra en cafe martinez,5780,alimentacion,2026-01-04,natural
17,AR,ARS,291294,63,Alta,peaje hudson aubasa,7289,transporte,2026-01-07,cartola
17,AR,ARS,291294,63,Alta,suscripcion a spotify argentina,4613,streaming,2026-01-26,natural
17,AR,ARS,291294,63,Alta,pago edet tucuman,33408,servicios,2026-01-03,natural
17,AR,ARS,291294,63,Alta,medicus compra pos deb,100821,salud,2026-01-21,cartola
17,AR,ARS,291294,63,Alta,pagomiscuentas aysa deb,33890,servicios,2026-01-29,cartola
17,AR,ARS,291294,63,Alta,teatro colon entradas,58979,ocio,2026-01-15,cartola
17,AR,ARS,291294,63,Alta,pago pinturerias rex,20593,vivienda,2026-01-25,natural
17,AR,ARS,291294,63,Alta,deb aut edersa pos,87505,servicios,2026-01-29,cartola
17,AR,ARS,291294,63,Alta,compra en freddo,16368,alimentacion,2026-01-09,natural
17,AR,ARS,291294,63,Alta,hospital italiano socio,83853,salud,2026-01-16,cartola
17,AR,ARS,291294,63,Alta,mercadopago*elpuente,29313,vivienda,2026-01-04,cartola
17,AR,ARS,291294,63,Alta,compra en supermercados dia,30014,alimentacion,2026-01-14,natural
17,AR,ARS,291294,63,Alta,viaje en autopistas del oeste,13220,transporte,2026-01-08,natural
17,AR,ARS,291294,63,Alta,mp*spotify argentina,3436,streaming,2026-01-03,cartola
17,AR,ARS,291294,63,Alta,pago pinturas alba,31072,vivienda,2026-01-20,natural
17,AR,ARS,291294,63,Alta,dandy restaurant compra,61844,alimentacion,2026-01-27,cartola
17,AR,ARS,291294,63,Alta,medife asociados deb,95512,salud,2026-01-08,cartola
17,AR,ARS,291294,63,Alta,deb aut edesal s.a.,67433,servicios,2026-01-22,cartola
17,AR,ARS,291294,63,Alta,diarco compra pos,39077,alimentacion,2026-01-04,cartola
17,AR,ARS,291294,63,Alta,carga bencina en peaje debenedetti,5198,transporte,2026-01-23,natural
17,AR,ARS,291294,63,Alta,flow telecom compra,25044,servicios,2026-01-15,cartola
17,AR,ARS,291294,63,Alta,peaje dellepiane ausa,3932,transporte,2026-01-13,cartola
17,AR,ARS,291294,63,Alta,pago aguas cordobesas,37162,servicios,2026-01-24,natural
17,AR,ARS,291294,63,Alta,osecac cuota directa,52376,salud,2026-01-02,cartola
17,AR,ARS,291294,63,Alta,colegio marin deb aut,28937,educacion,2026-01-23,cartola
17,AR,ARS,291294,63,Alta,inscripcion en universidad de belgrano ub,45344,educacion,2026-01-02,natural
17,AR,ARS,291294,63,Alta,el club de la milanesa,73198,alimentacion,2026-01-29,cartola
17,AR,ARS,291294,63,Alta,peaje illia ausa,3760,transporte,2026-01-18,cartola
17,AR,ARS,291294,63,Alta,suscripcion a spotify argentina,9319,streaming,2026-01-22,natural
17,AR,ARS,291294,63,Alta,musimundo compra pos,19782,otros,2026-01-08,cartola
17,AR,ARS,291294,63,Alta,compra en sanatorio guemes,41771,salud,2026-01-13,natural
17,AR,ARS,291294,63,Alta,carga bencina en uber argentina,25270,transporte,2026-01-13,natural
17,AR,ARS,291294,63,Alta,pago edenor,51576,servicios,2026-01-24,natural
17,AR,ARS,291294,63,Alta,edificio belgrano expensas,84270,vivienda,2026-01-13,cartola
17,AR,ARS,291294,63,Alta,pago pago facil,71572,servicios,2026-01-05,natural
17,AR,ARS,291294,63,Alta,deb aut epec cordoba,71149,servicios,2026-01-19,cartola
17,AR,ARS,291294,63,Alta,sbs libreria compra,64131,educacion,2026-01-29,cartola
17,AR,ARS,291294,63,Alta,suscripcion a niceto club,36671,ocio,2026-01-04,natural
17,AR,ARS,291294,63,Alta,pago naturgy,19749,servicios,2026-01-05,natural
17,AR,ARS,291294,63,Alta,expensas online transfer,91399,vivienda,2026-01-16,cartola
17,AR,ARS,291294,63,Alta,sodimac s.a. compra,99518,vivienda,2026-01-15,cartola
17,AR,ARS,291294,63,Alta,carga bencina en peaje dellepiane,5224,transporte,2026-01-08,natural
17,AR,ARS,291294,63,Alta,pago naturgy,53955,servicios,2026-01-15,natural
17,AR,ARS,291294,63,Alta,deb aut edet tucuman,66879,servicios,2026-01-13,cartola
17,AR,ARS,291294,63,Alta,litoral gas debito pos,45172,servicios,2026-01-23,cartola
17,AR,ARS,291294,63,Alta,carga bencina en peaje alberti,4256,transporte,2026-01-02,natural
17,AR,ARS,291294,63,Alta,giro pago facil recauda,7282,servicios,2026-01-06,cartola
17,AR,ARS,291294,63,Alta,litoral gas debito pos,86636,servicios,2026-01-07,cartola
17,AR,ARS,291294,63,Alta,pago allianz seguros,53697,otros,2026-01-08,natural
17,AR,ARS,291294,63,Alta,entrada a luna park,21760,ocio,2026-01-06,natural
17,AR,ARS,291294,63,Alta,giro rapipago recauda,98435,servicios,2026-01-12,cartola
17,AR,ARS,291294,63,Alta,consorcio palermo exp,65273,vivienda,2026-01-27,cartola
17,AR,ARS,291294,63,Alta,pago en vital mayorista,81382,alimentacion,2026-01-28,natural
17,AR,ARS,291294,63,Alta,deb aut movistar hogar,48235,servicios,2026-01-12,cartola
17,AR,ARS,291294,63,Alta,axion energy suc,15360,transporte,2026-01-22,cartola
17,AR,ARS,291294,63,Alta,pago aysa,6823,servicios,2026-01-20,natural
17,AR,ARS,291294,63,Alta,pago en centro rossi,29111,salud,2026-01-07,natural
17,AR,ARS,291294,63,Alta,trenes argentinos pos,2316,transporte,2026-01-19,cartola
17,AR,ARS,291294,63,Alta,pago epen neuquen,61559,servicios,2026-01-10,natural
17,AR,ARS,291294,63,Alta,compra en diarco,33033,alimentacion,2026-01-05,natural
17,AR,ARS,291294,63,Alta,expensas online transfer,36080,vivienda,2026-01-11,cartola
17,AR,ARS,291294,63,Alta,cabify compra,6040,transporte,2026-01-29,cartola
17,AR,ARS,291294,63,Alta,opticas lof compra,39259,salud,2026-01-17,cartola
17,AR,ARS,291294,63,Alta,giro pago facil recauda,12643,servicios,2026-01-22,cartola
17,AR,ARS,291294,63,Alta,las cuartetas compra,36019,alimentacion,2026-01-12,cartola
17,AR,ARS,291294,63,Alta,deb aut megatlon suc,49116,ocio,2026-01-02,cartola
17,AR,ARS,291294,63,Alta,pago edesal san luis,86356,servicios,2026-01-05,natural
17,AR,ARS,291294,63,Alta,pago arba impuestos,68427,otros,2026-01-07,natural
17,AR,ARS,291294,63,Alta,rex pinturerias compra,30937,vivienda,2026-01-02,cartola
17,AR,ARS,291294,63,Alta,pago ligier pinturerias,82075,vivienda,2026-01-29,natural
17,AR,ARS,291294,63,Alta,prevencion salud compra,87109,salud,2026-01-06,cartola
17,AR,ARS,291294,63,Alta,viaje en peaje parque avellaneda,7665,transporte,2026-01-10,natural
17,AR,ARS,291294,63,Alta,pago blaisten,60685,vivienda,2026-01-16,natural
17,AR,ARS,291294,63,Alta,suscripcion a spotify argentina,6072,streaming,2026-01-08,natural
17,AR,ARS,291294,63,Alta,viaje en uber argentina,25513,transporte,2026-01-14,natural
17,AR,ARS,291294,63,Alta,compra en heisenburger,31114,alimentacion,2026-01-27,natural
17,AR,ARS,291294,63,Alta,peaje parque avellaneda,5996,transporte,2026-01-16,cartola
17,AR,ARS,291294,63,Alta,compra en centro rossi,47608,salud,2026-01-21,natural
17,AR,ARS,291294,63,Alta,smg medicina prepaga deb,49169,salud,2026-01-22,cartola
17,AR,ARS,291294,63,Alta,pago epec,36921,servicios,2026-01-20,natural
17,AR,ARS,291294,63,Alta,pago en clinica suizo argentina,99177,salud,2026-01-14,natural
17,AR,ARS,291294,63,Alta,makro pos suc,98021,alimentacion,2026-01-27,cartola
17,AR,ARS,291294,63,Alta,kfc suc,7380,alimentacion,2026-01-13,cartola
17,AR,ARS,291294,63,Alta,stamboulian labs,51215,salud,2026-01-12,cartola
17,AR,ARS,291294,63,Alta,mp*disney plus arg,6694,streaming,2026-01-20,cartola
17,AR,ARS,291294,63,Alta,telecentro debito directo,51807,servicios,2026-01-11,cartola
17,AR,ARS,291294,63,Alta,deb aut on fit gimnasios,23125,ocio,2026-01-10,cartola
17,AR,ARS,291294,63,Alta,suscripcion a disney plus argentina,4612,streaming,2026-01-23,natural
17,AR,ARS,291294,63,Alta,pagomiscuentas debito,43958,servicios,2026-01-03,cartola
17,AR,ARS,291294,63,Alta,pago aguas cordobesas,9066,servicios,2026-01-05,natural
17,AR,ARS,291294,63,Alta,mayorista yaguar suc,79415,alimentacion,2026-01-14,cartola
17,AR,ARS,291294,63,Alta,op.ypf suc compra,52360,transporte,2026-01-27,cartola
17,AR,ARS,291294,63,Alta,deb aut edenor s.a.,72525,servicios,2026-01-28,cartola
17,AR,ARS,291294,63,Alta,pago coppel,84922,otros,2026-01-12,natural
17,AR,ARS,291294,63,Alta,multiplex cines compra,20397,ocio,2026-01-27,cartola
17,AR,ARS,291294,63,Alta,medicus compra pos deb,100562,salud,2026-01-13,cartola
17,AR,ARS,291294,63,Alta,sanatorio guemes intern,61048,salud,2026-01-03,cartola
17,AR,ARS,291294,63,Alta,diagnostico maipu compra,74582,salud,2026-01-22,cartola
17,AR,ARS,291294,63,Alta,pago megatone,64008,otros,2026-01-02,natural
17,AR,ARS,291294,63,Alta,peaje alberti ausa,1042,transporte,2026-01-12,cartola
17,AR,ARS,291294,63,Alta,deb aut epen neuquen,69105,servicios,2026-01-04,cartola
17,AR,ARS,291294,63,Alta,compra en williamsburg,31174,alimentacion,2026-01-24,natural
17,AR,ARS,291294,63,Alta,deb aut movistar hogar,63442,servicios,2026-01-03,cartola
17,AR,ARS,291294,63,Alta,metrogas debito aut,42567,servicios,2026-01-21,cartola
17,AR,ARS,291294,63,Alta,pago rapipago,38377,servicios,2026-01-20,natural
17,AR,ARS,291294,63,Alta,pago zonaprop,53855,vivienda,2026-01-22,natural
17,AR,ARS,291294,63,Alta,pago en farmacia azul,35525,salud,2026-01-10,natural
17,AR,ARS,291294,63,Alta,peaje parque avellaneda,5954,transporte,2026-01-10,cartola
17,AR,ARS,291294,63,Alta,deb aut edersa pos,24852,servicios,2026-01-28,cartola
17,AR,ARS,291294,63,Alta,pago edesal san luis,96821,servicios,2026-01-24,natural
17,AR,ARS,291294,63,Alta,rappi*compra,8949,alimentacion,2026-01-23,cartola
18,AR,ARS,132722,53,Baja,peaje alberti ausa,2577,transporte,2026-01-05,cartola
18,AR,ARS,132722,53,Baja,viaje en peaje alberti,3418,transporte,2026-01-26,natural
18,AR,ARS,132722,53,Baja,pago edersa rio negro,28877,servicios,2026-01-06,natural
18,AR,ARS,132722,53,Baja,carga bencina en aubasa,7817,transporte,2026-01-26,natural
18,AR,ARS,132722,53,Baja,central oeste compra,24208,salud,2026-01-23,cartola
18,AR,ARS,132722,53,Baja,peaje sarandi compra,2336,transporte,2026-01-05,cartola
18,AR,ARS,132722,53,Baja,suscripcion a netflix argentina,5271,streaming,2026-01-10,natural
18,AR,ARS,132722,53,Baja,pizzeria guerrin compra,43792,alimentacion,2026-01-10,cartola
18,AR,ARS,132722,53,Baja,mercadopago*elgalpon,6754,alimentacion,2026-01-08,cartola
18,AR,ARS,132722,53,Baja,compra en almacen de barrio,16118,alimentacion,2026-01-16,natural
18,AR,ARS,132722,53,Baja,viaje en puma energy,15220,transporte,2026-01-08,natural
18,AR,ARS,132722,53,Baja,viaje en emova subte,3894,transporte,2026-01-18,natural
18,AR,ARS,132722,53,Baja,compra en clinica mater dei,45102,salud,2026-01-09,natural
18,AR,ARS,132722,53,Baja,jumbo compra,33849,alimentacion,2026-01-04,cartola
18,AR,ARS,132722,53,Baja,pago pinturerias rex,22420,vivienda,2026-01-14,natural
18,AR,ARS,132722,53,Baja,pago en osde,25376,salud,2026-01-17,natural
18,AR,ARS,132722,53,Baja,peaje illia ausa,1833,transporte,2026-01-11,cartola
18,AR,ARS,132722,53,Baja,mp*spotify argentina,8511,streaming,2026-01-07,cartola
18,AR,ARS,132722,53,Baja,pago expensas online,35622,vivienda,2026-01-07,natural
18,AR,ARS,132722,53,Baja,axion energy suc,22921,transporte,2026-01-16,cartola
18,AR,ARS,132722,53,Baja,compra carrefour suc,41103,alimentacion,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,subway compra pos,7022,alimentacion,2026-01-26,cartola
18,AR,ARS,132722,53,Baja,pago aguas bonaerenses,28078,servicios,2026-01-17,natural
18,AR,ARS,132722,53,Baja,deb aut aguas cordobesas,13168,servicios,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,pago libreria yenny,22961,educacion,2026-01-26,natural
18,AR,ARS,132722,53,Baja,dia% express suc,10553,alimentacion,2026-01-25,cartola
18,AR,ARS,132722,53,Baja,viaje en chevallier,34988,transporte,2026-01-23,natural
18,AR,ARS,132722,53,Baja,maderas ramos s.a.,40032,vivienda,2026-01-13,cartola
18,AR,ARS,132722,53,Baja,viaje en autopistas del oeste,18968,transporte,2026-01-05,natural
18,AR,ARS,132722,53,Baja,plusmar compra pos,11358,transporte,2026-01-15,cartola
18,AR,ARS,132722,53,Baja,deb aut edesal s.a.,21282,servicios,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,viaje en peaje parque avellaneda,7700,transporte,2026-01-08,natural
18,AR,ARS,132722,53,Baja,suscripcion a netflix argentina,11189,streaming,2026-01-22,natural
18,AR,ARS,132722,53,Baja,deb aut megatlon suc,45265,ocio,2026-01-23,cartola
18,AR,ARS,132722,53,Baja,viaje en autopistas del oeste,14813,transporte,2026-01-11,natural
18,AR,ARS,132722,53,Baja,compra en carniceria el ombu,44083,alimentacion,2026-01-15,natural
18,AR,ARS,132722,53,Baja,deb aut gas nea pos,30740,servicios,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,pago zonaprop,42560,vivienda,2026-01-21,natural
18,AR,ARS,132722,53,Baja,ar.deb.aut. itba suc,11276,educacion,2026-01-04,cartola
18,AR,ARS,132722,53,Baja,deb aut edenor s.a.,41744,servicios,2026-01-11,cartola
18,AR,ARS,132722,53,Baja,naturgy pago compra,11486,servicios,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,clinica mater dei compra,45001,salud,2026-01-06,cartola
18,AR,ARS,132722,53,Baja,compra en medicus,27058,salud,2026-01-04,natural
18,AR,ARS,132722,53,Baja,mp*netflix argentina,8223,streaming,2026-01-04,cartola
18,AR,ARS,132722,53,Baja,carga bencina en shell,30505,transporte,2026-01-27,natural
18,AR,ARS,132722,53,Baja,luna park entradas,28846,ocio,2026-01-05,cartola
18,AR,ARS,132722,53,Baja,deb aut claro hogar,30364,servicios,2026-01-15,cartola
18,AR,ARS,132722,53,Baja,suscripcion a teatro colon,19121,ocio,2026-01-10,natural
18,AR,ARS,132722,53,Baja,mercadopago*elgalpon,10537,alimentacion,2026-01-04,cartola
18,AR,ARS,132722,53,Baja,corredores viales compra,22588,transporte,2026-01-07,cartola
18,AR,ARS,132722,53,Baja,prevencion salud compra,28650,salud,2026-01-06,cartola
18,AR,ARS,132722,53,Baja,pago ferreteria industrial,43018,vivienda,2026-01-16,natural
18,AR,ARS,132722,53,Baja,pago en hospital italiano,43444,salud,2026-01-02,natural
18,AR,ARS,132722,53,Baja,deb aut edenor s.a.,39585,servicios,2026-01-06,cartola
18,AR,ARS,132722,53,Baja,teatro gran rex entradas,40776,ocio,2026-01-18,cartola
18,AR,ARS,132722,53,Baja,pago en clinica suizo argentina,46112,salud,2026-01-03,natural
18,AR,ARS,132722,53,Baja,giro rapipago recauda,11253,servicios,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,pago ligier pinturerias,30080,vivienda,2026-01-03,natural
18,AR,ARS,132722,53,Baja,peaje pacheco ausol,2876,transporte,2026-01-05,cartola
18,AR,ARS,132722,53,Baja,pago gas nea,39553,servicios,2026-01-05,natural
18,AR,ARS,132722,53,Baja,suscripcion a disney plus argentina,8184,streaming,2026-01-24,natural
18,AR,ARS,132722,53,Baja,viaje en sube,5604,transporte,2026-01-06,natural
18,AR,ARS,132722,53,Baja,viaje en peaje larena,7240,transporte,2026-01-22,natural
18,AR,ARS,132722,53,Baja,carga bencina en corredores viales,2211,transporte,2026-01-05,natural
18,AR,ARS,132722,53,Baja,compra en diarco,33966,alimentacion,2026-01-08,natural
18,AR,ARS,132722,53,Baja,coto suc,45148,alimentacion,2026-01-03,cartola
18,AR,ARS,132722,53,Baja,deb aut claro hogar,36513,servicios,2026-01-07,cartola
18,AR,ARS,132722,53,Baja,pago camuzzi gas pampeana,27057,servicios,2026-01-29,natural
18,AR,ARS,132722,53,Baja,mp*max hbo argentina,11083,ocio,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,la birra bar pos,22273,alimentacion,2026-01-25,cartola
18,AR,ARS,132722,53,Baja,mp*netflix argentina,12801,streaming,2026-01-11,cartola
18,AR,ARS,132722,53,Baja,parque de la costa comp,44306,ocio,2026-01-10,cartola
18,AR,ARS,132722,53,Baja,diagnostico maipu compra,41209,salud,2026-01-15,cartola
18,AR,ARS,132722,53,Baja,pagomiscuentas aysa deb,6833,servicios,2026-01-05,cartola
18,AR,ARS,132722,53,Baja,uba tasas inscripcion,34023,educacion,2026-01-22,cartola
18,AR,ARS,132722,53,Baja,niceto club entradas,37129,ocio,2026-01-13,cartola
18,AR,ARS,132722,53,Baja,pago tarjeta naranja,43915,otros,2026-01-02,natural
18,AR,ARS,132722,53,Baja,pago arba impuestos,37809,otros,2026-01-13,natural
18,AR,ARS,132722,53,Baja,pago litoral gas,33599,servicios,2026-01-22,natural
18,AR,ARS,132722,53,Baja,la continental pizza,43906,alimentacion,2026-01-24,cartola
18,AR,ARS,132722,53,Baja,pago aysa,23241,servicios,2026-01-14,natural
18,AR,ARS,132722,53,Baja,club de la birra suc,39702,alimentacion,2026-01-17,cartola
18,AR,ARS,132722,53,Baja,entrada a steam games argentina,41751,ocio,2026-01-06,natural
18,AR,ARS,132722,53,Baja,suscripcion a disney plus argentina,11824,streaming,2026-01-04,natural
18,AR,ARS,132722,53,Baja,antares compra pos,17931,alimentacion,2026-01-23,cartola
18,AR,ARS,132722,53,Baja,las cuartetas compra,39722,alimentacion,2026-01-09,cartola
18,AR,ARS,132722,53,Baja,pago banco patagonia,4654,otros,2026-01-25,natural
18,AR,ARS,132722,53,Baja,giro pago facil recauda,7218,servicios,2026-01-10,cartola
18,AR,ARS,132722,53,Baja,antares compra pos,12276,alimentacion,2026-01-13,cartola
18,AR,ARS,132722,53,Baja,cinemark hoyts compra,11703,ocio,2026-01-24,cartola
18,AR,ARS,132722,53,Baja,compra en farmacias selma,42603,salud,2026-01-10,natural
18,AR,ARS,132722,53,Baja,prestigio s.a. compra,25389,vivienda,2026-01-07,cartola
18,AR,ARS,132722,53,Baja,hospital aleman plan deb,45393,salud,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,niceto club entradas,14304,ocio,2026-01-27,cartola
18,AR,ARS,132722,53,Baja,compra en carrefour,33564,alimentacion,2026-01-12,natural
18,AR,ARS,132722,53,Baja,banchero pizzeria suc,42113,alimentacion,2026-01-28,cartola
18,AR,ARS,132722,53,Baja,viaje en peaje alberti,2940,transporte,2026-01-21,natural
18,AR,ARS,132722,53,Baja,pagomiscuentas aysa deb,9401,servicios,2026-01-22,cartola
18,AR,ARS,132722,53,Baja,central oeste compra,43299,salud,2026-01-27,cartola
18,AR,ARS,132722,53,Baja,argenprop deb aut,17728,vivienda,2026-01-03,cartola
18,AR,ARS,132722,53,Baja,teatro colon entradas,11477,ocio,2026-01-11,cartola
18,AR,ARS,132722,53,Baja,pago movistar hogar argentina,37586,servicios,2026-01-29,natural
18,AR,ARS,132722,53,Baja,pago claro hogar argentina,14900,servicios,2026-01-29,natural
18,AR,ARS,132722,53,Baja,expensas online transfer,36385,vivienda,2026-01-21,cartola
18,AR,ARS,132722,53,Baja,pago en el cuartito,15266,alimentacion,2026-01-22,natural
18,AR,ARS,132722,53,Baja,havanna s.a. compra,18308,alimentacion,2026-01-12,cartola
18,AR,ARS,132722,53,Baja,edesur pago directo,19128,servicios,2026-01-28,cartola
18,AR,ARS,132722,53,Baja,suscripcion a disney plus argentina,11473,streaming,2026-01-17,natural
18,AR,ARS,132722,53,Baja,compra en rotiseria la querencia,44977,alimentacion,2026-01-13,natural
18,AR,ARS,132722,53,Baja,pago mercantil andina seguros,34600,otros,2026-01-19,natural
18,AR,ARS,132722,53,Baja,pago zonaprop,29728,vivienda,2026-01-03,natural
18,AR,ARS,132722,53,Baja,mercadopago*elprogreso,25954,vivienda,2026-01-11,cartola
18,AR,ARS,132722,53,Baja,pago telecentro,15702,servicios,2026-01-26,natural
18,AR,ARS,132722,53,Baja,pago personal flow,32504,servicios,2026-01-23,natural
18,AR,ARS,132722,53,Baja,mp*netflix argentina,14052,streaming,2026-01-14,cartola
18,AR,ARS,132722,53,Baja,deb aut edersa pos,18103,servicios,2026-01-15,cartola
18,AR,ARS,132722,53,Baja,argenprop deb aut,38701,vivienda,2026-01-21,cartola
18,AR,ARS,132722,53,Baja,deb aut la caja seguros,31527,otros,2026-01-15,cartola
18,AR,ARS,132722,53,Baja,telecentro debito directo,22603,servicios,2026-01-02,cartola
18,AR,ARS,132722,53,Baja,carga bencina en peaje parque avellaneda,6392,transporte,2026-01-29,natural
18,AR,ARS,132722,53,Baja,mp*netflix argentina,6255,streaming,2026-01-16,cartola
18,AR,ARS,132722,53,Baja,jumbo compra,25293,alimentacion,2026-01-22,cartola
18,AR,ARS,132722,53,Baja,pago claro hogar argentina,18501,servicios,2026-01-23,natural
18,AR,ARS,132722,53,Baja,supermercados vea,13005,alimentacion,2026-01-19,cartola
18,AR,ARS,132722,53,Baja,carga bencina en peaje debenedetti,4424,transporte,2026-01-16,natural
19,AR,ARS,244714,42,Alta,suscripcion a spotify argentina,8891,streaming,2026-01-18,natural
19,AR,ARS,244714,42,Alta,pago pagomiscuentas,72964,servicios,2026-01-13,natural
19,AR,ARS,244714,42,Alta,deb aut edersa pos,77728,servicios,2026-01-08,cartola
19,AR,ARS,244714,42,Alta,litoral gas debito pos,38216,servicios,2026-01-19,cartola
19,AR,ARS,244714,42,Alta,carga bencina en aubasa,13376,transporte,2026-01-03,natural
19,AR,ARS,244714,42,Alta,pago comisiones banco frances,22796,otros,2026-01-02,natural
19,AR,ARS,244714,42,Alta,sodimac s.a. compra,47428,vivienda,2026-01-14,cartola
19,AR,ARS,244714,42,Alta,axion energy suc,19827,transporte,2026-01-21,cartola
19,AR,ARS,244714,42,Alta,farmacity s.a. suc,55146,salud,2026-01-03,cartola
19,AR,ARS,244714,42,Alta,carga bencina en emova subte,4021,transporte,2026-01-23,natural
19,AR,ARS,244714,42,Alta,peaje hudson recaudacion,7750,transporte,2026-01-02,cartola
19,AR,ARS,244714,42,Alta,pago pagomiscuentas,36410,servicios,2026-01-26,natural
19,AR,ARS,244714,42,Alta,compra en banchero,35947,alimentacion,2026-01-27,natural
19,AR,ARS,244714,42,Alta,pago en freddo,24836,alimentacion,2026-01-15,natural
19,AR,ARS,244714,42,Alta,pago colegio champagnat,52844,educacion,2026-01-14,natural
19,AR,ARS,244714,42,Alta,pago ferreteria el progreso,11642,vivienda,2026-01-27,natural
19,AR,ARS,244714,42,Alta,suscripcion a spotify argentina,3200,streaming,2026-01-12,natural
19,AR,ARS,244714,42,Alta,utn cuotas academicas,55949,educacion,2026-01-23,cartola
19,AR,ARS,244714,42,Alta,peaje pacheco ausol,6980,transporte,2026-01-11,cartola
19,AR,ARS,244714,42,Alta,cuspide suc compra,61788,educacion,2026-01-07,cartola
19,AR,ARS,244714,42,Alta,farmacity s.a. suc,62659,salud,2026-01-03,cartola
19,AR,ARS,244714,42,Alta,comafi cargo mant cta,8338,otros,2026-01-20,cartola
19,AR,ARS,244714,42,Alta,pago movistar hogar argentina,51998,servicios,2026-01-16,natural
19,AR,ARS,244714,42,Alta,mi barrio compra,31279,alimentacion,2026-01-29,cartola
19,AR,ARS,244714,42,Alta,mercadopago*elprogreso,44309,vivienda,2026-01-29,cartola
19,AR,ARS,244714,42,Alta,showcase ar compra pos,13124,ocio,2026-01-03,cartola
19,AR,ARS,244714,42,Alta,compra en almacen de barrio,16428,alimentacion,2026-01-19,natural
